id;name;ca;town;status;type;numVictims;lat;long
1384;Fosa de Mutriku-Caserio Zabale;País Vasco;Mutriku;EXHUMADA TOTAL;FUSILAMIENTO;0;43.30856;-2.386583
1385;;;;;;0;0.0;0.0
1386;Fosa en el Barranco de Espor en el término de Pintanos;Aragón;Pintanos, Los;NO INTERVENIDA;GUERRILLERA;0;42.530212;-1.0207417
1387;Fosa en Alto de Madariaga;País Vasco;Azkoitia;EXHUMADA TOTAL;FUSILAMIENTO;0;43.179367;-2.3109777
1388;Fosa junto a la báscula municipal de Pintanos;Aragón;Pintanos, Los;NO INTERVENIDA;FUSILAMIENTO;0;42.530212;-1.0207417
1389;Fosa en el término de Pleitas;Aragón;Pleitas;EXHUMADA TOTAL;FUSILAMIENTO;11;41.7125;-1.2018083
1390;Fosa en el cementerio de Pomer;Aragón;Pomer;NO INTERVENIDA;FUSILAMIENTO;0;41.638756;-1.8399416
1391;Fosa en el cementerio de Pozuelo de Aragón;Aragón;Pozuelo de Aragón;NO INTERVENIDA;FUSILAMIENTO;7;41.766174;-1.4222583
1392;Fosa en cuneta de la N-377 entre Retascón y Langa del Castillo;Aragón;Retascón;NO INTERVENIDA;FUSILAMIENTO;1;41.14565;-1.3800334
1393;Fosa en Caserio Asu;País Vasco;Andoain;EXHUMADA TOTAL;;0;43.226357;-2.0247805
1394;Fosa en el cementerio antiguo de Ricla.- 1;Aragón;Ricla;NO INTERVENIDA;FUSILAMIENTO;0;41.506542;-1.4046167
1395;Fosa de San Pedro de Olleros;Castilla y León;Vega de Espinareda;EXHUMADA TOTAL;;2;42.72924;-6.6548448
1396;Fosa en el cementerio antiguo de Ricla.- 2;Aragón;Ricla;NO INTERVENIDA;FUSILAMIENTO;0;41.506542;-1.4046167
1397;Fosa en el cementerio antiguo de Ricla.- 3;Aragón;Ricla;NO INTERVENIDA;FUSILAMIENTO;2;41.506542;-1.4046166
1398;Fosa en el cementerio viejo de Rivas;Aragón;Rivas;NO INTERVENIDA;FUSILAMIENTO;20;;
1399;Fosa en el cementerio de Laguarta;Aragón;Laguarta;EXHUMADA TOTAL;OTRO;3;42.41282;-0.117916666
1400;Fosa en el cementerio de Laguarta-2;Aragón;Sabiñánigo;EXHUMADA TOTAL;LUCHA ARMADA;0;42.41282;-0.117916666
1401;Fosa en Rueda de Jalón junto al paso a nivel de  la vía férrea;Aragón;Rueda de Jalón;EXHUMADA TOTAL;FUSILAMIENTO;6;41.634354;-1.2736139
1402;Fosa en la Partida de Royuelo, en la carretera de Rueda a Borja, en Rueda de Jalón;Aragón;Rueda de Jalón;EXHUMADA TOTAL;FUSILAMIENTO;2;;
1403;Fosa en el cementerio de Laluenga;Aragón;Laluenga;NO INTERVENIDA;EJECUCION;5;42.00649;-0.046494447
1404;Fosa en el cementerio de Lanaja;Aragón;Lanaja;NO INTERVENIDA;ACCION BELICA DISTINTA;6;41.772068;-0.32915556
1405;Fosa en el cemnterio de Puebla de Castro;Aragón;Puebla de Castro, La;DESAPARECIDA;EJECUCION;0;42.145298;0.28870833
1406;Fosa en el cementerio de Larrés;Aragón;Sabiñánigo;DESAPARECIDA;LUCHA ARMADA;0;42.561184;-0.38387778
1407;Fosa en el cementerio de Lascellas;Aragón;Lascellas-Ponzano;DESAPARECIDA;REPRESALIA EN RETAGUARDIA;6;42.067917;-0.07506945
1408;Fosa en la parte exterior junto al muro este del cementerio de La Pául;Aragón;Gurrea de Gállego;NO INTERVENIDA;OTRO;1;41.985096;-0.78710276
1409;Fosa en el pueblo de La Pául;Aragón;Gurrea de Gállego;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;4;41.985096;-0.78710276
1410;Fosa a pocos metros de la puerta del cementerio de Lierta-1;Aragón;Sotonera, La;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;3;42.246273;-0.4921139
1411;Fosa a pocos metros de la puerta del cementerio de Lierta-2;Aragón;Sotonera, La;NO INTERVENIDA;LUCHA ARMADA;2;42.246273;-0.4921139
1412;Fosa en el cementerio de Loarre-1;Aragón;Loarre;NO INTERVENIDA;OTRO;7;;
1413;Fosa en el cementerio de Loarre-2;Aragón;Loarre;NO INTERVENIDA;OTRO;10;42.316196;-0.62475
1414;Fosa en el cementerio de Loporzano-1;Aragón;Loporzano;NO INTERVENIDA;OTRO;2;42.162285;-0.32187223
1415;Fosa en el cementerio de Loporzano-2;Aragón;Loporzano;NO INTERVENIDA;LUCHA ARMADA;0;42.162285;-0.32187223
1416;Fosa en el cementerio de Los Corrales;Aragón;Loscorrales;NO INTERVENIDA;OTRO;1;42.254856;-0.64148057
1417;Fosa en el cementerio de Lupiñén;Aragón;Lupiñén-Ortilla;NO INTERVENIDA;DESCONOCIDO;0;42.17543;-0.5809972
1418;Fosa junto al castillo de Campiés, a dos kilómetros de Lupiñén;Aragón;Lupiñén-Ortilla;NO INTERVENIDA;FUSILAMIENTO;2;42.17543;-0.5809972
1419;Fosa en el pueblo de Marcén;Aragón;Lalueza;NO INTERVENIDA;LUCHA ARMADA;0;41.93287;-0.282475
1420;Fosa junto al puentecillo del río Astón en Montmesa;Aragón;Lupiñén-Ortilla;NO INTERVENIDA;GUERRILLERA;1;42.148697;-0.65670556
1421;Fosa junto a la puerta principal del cementerio nuevo de Montmesa;Aragón;Lupiñén-Ortilla;NO INTERVENIDA;FUSILAMIENTO;3;42.148693;-0.65670556
1422;Fosa en el cementerio de Monzón;Aragón;Monzón;NO INTERVENIDA;EJECUCION;24;41.912914;0.19308056
1423;Fosas en el cementerio del Puerto de Santa María;Andalucía;Puerto de Santa María, El;NO INTERVENIDA;OTRO;0;36.600945;-6.2277083
1424;Fosa en el cementerio de Morillo de Monclús;Aragón;Fueva, La;NO INTERVENIDA;GUERRILLERA;3;42.35322;-0.28427222
1425;Fosa junto a un olivo cerca de La Lobarda;Aragón;Murillo de Gállego;EXHUMADA TOTAL;FUSILAMIENTO;2;42.33764;-0.7504167
1426;Fosa en el cementerio de Murillo de Gállego;Aragón;Murillo de Gállego;NO INTERVENIDA;DESCONOCIDO;3;42.33764;-0.7504167
1427;Fosa en el desvío entre Murillo y Peña;Aragón;Murillo de Gállego;DESAPARECIDA;FUSILAMIENTO;0;42.33764;-0.7504167
1428;Fosa en la zona del pantano de La Peña;Aragón;Peñas de Riglos, Las;NO INTERVENIDA;FUSILAMIENTO;6;42.393623;-0.74272776
1429;Fosa en la partida de La Lobarda en Murillo de Gállego;Aragón;Murillo de Gállego;EXHUMADA TOTAL;DESCONOCIDO;13;42.33764;-0.7504167
1430;Fosa en Navasa-1;Aragón;Jaca;TRASLADADA AL VALLE DE LOS CAÍDOS;LUCHA ARMADA;0;42.53172;-0.48370832
1431;Fosa en Navasa-2, casi en el cruce de la carretera de Navasa con la general de Jaca-Sabiñánigo;Aragón;Jaca;DESAPARECIDA;EJECUCION;1;42.53172;-0.48370832
1432;Fosa en cementerio de Novales;Aragón;Novales;EXHUMADA TOTAL;EJECUCION;3;42.033382;-0.2856222
1433;Fosa en el cementerio de Nueno;Aragón;Nueno;NO INTERVENIDA;EJECUCION;2;42.267593;-0.43780556
1434;Fosa en el cementerio de Ontiñena;Aragón;Ontiñena;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;11;41.677086;0.08924445
1435;Fosa en Peñalba-1;Aragón;Peñalba;NO INTERVENIDA;EJECUCION;0;41.501556;-0.039625
1436;Fosa en Peñalba-1;Aragón;Peñalba;NO INTERVENIDA;EJECUCION;0;41.501556;-0.039625
1437;Fosa en Peñalba-1;Aragón;Peñalba;NO INTERVENIDA;EJECUCION;5;41.501556;-0.039625
1438;Fosa en el cementerio de Peñalba-2;Aragón;Peñalba;NO INTERVENIDA;LUCHA ARMADA;1;41.501556;-0.039625
1439;Fosa en el cementerio de Peralta de Alcofea;Aragón;Peralta de Alcofea;NO INTERVENIDA;EJECUCION;25;41.9327;-0.06618611
1440;Fosa en el cementerio de Peralta de la Sal;Aragón;Peralta de Calasanz;NO INTERVENIDA;EJECUCION;8;41.99264;-0.3857889
1441;Fosa en Poleñino;Aragón;Poleñino;DESAPARECIDA;LUCHA ARMADA;0;41.870663;-0.30890554
1442;Fosa en Plasencia del Monte;Aragón;Sotonera, La;NO INTERVENIDA;EJECUCION;9;42.227276;-0.58075833
1443;Fosa a tres metros de entrada al cementerio de Quinzano;Aragón;Sotonera, La;NO INTERVENIDA;EJECUCION;2;42.247147;-0.6036889
1444;Fosa en el cementerio de Radiquero;Aragón;Alquézar;NO INTERVENIDA;GUERRILLERA;0;42.172848;-0.005338889
1445;Fosa en Riglos;Aragón;Peñas de Riglos, Las;EXHUMADA TOTAL;EJECUCION;3;42.34957;-0.7251055
1446;Fosa en Robres;Aragón;Robres;TRASLADADA AL VALLE DE LOS CAÍDOS;LUCHA ARMADA;0;41.86779;-0.45950556
1447;Fosa en Sahún, en la zona de Punta de Pientes;Aragón;Sahún;NO INTERVENIDA;LUCHA ARMADA;0;42.57784;0.46729165
1448;Fosa en San Felices;Aragón;Agüero;NO INTERVENIDA;OTRO;0;42.37359;-0.82854724
1449;Fosa en San Vicente;Aragón;Caldearenas;EXHUMADA TOTAL;EJECUCION;2;42.378067;-0.4509111
1450;Fosa en Santa Eulalia de Gállego;Aragón;Santa Eulalia de Gállego;EXHUMADA TOTAL;EJECUCION;6;42.287758;-0.75983334
1451;Fosa en Santa Eulalia la Mayor, justo debajo de la Peña Escans, en el lugar conocido como Las Fajetas;Aragón;Loporzano;NO INTERVENIDA;LUCHA ARMADA;0;42.209;-0.2968111
1452;Fosa en la Cantera de Torreiro;Aragón;Peñas de Riglos, Las;EXHUMADA TOTAL;FUSILAMIENTO;6;42.34957;-0.7251055
1453;Fosa en Santa María de la Peña, en la finca el Galán;Aragón;Peñas de Riglos, Las;EXHUMADA TOTAL;EJECUCION;0;42.34957;-0.7251056
1454;Fosa en el cementerio de Sariñena;Aragón;Sariñena;NO INTERVENIDA;EJECUCION;10;41.79054;-0.15691389
1455;Fosa en la localidad de Sarvisé;Aragón;Broto;EXHUMADA TOTAL;EJECUCION;4;42.578102;-0.11361667
1456;Fosa en Secastilla, en el cruce de la carretera que enlaza Secantilla y Graus con la que se dirige hacia El Grado;Aragón;Secastilla;EXHUMADA TOTAL;FUSILAMIENTO;3;42.182537;0.26798612
1457;Fosa en el cementerio de Seira;Aragón;Seira;NO INTERVENIDA;LUCHA ARMADA;0;42.481583;0.43115556
1458;Fosa en Selgua, a unos 200 metros de la estación de ferrocarril;Aragón;Monzón;NO INTERVENIDA;EJECUCION;7;41.92955;-0.11846111
1459;Fosa en Sena, detrás de la fuente de Sabinar;Aragón;Sena;NO INTERVENIDA;EJECUCION;1;41.716877;-0.042977776
1460;Fosa en Sena, en las Canteras de Castelflorite;Aragón;Sena;EXHUMADA TOTAL;EJECUCION;0;41.716877;-0.042977776
1461;Fosa en el cementerio de Sesa;Aragón;Sesa;NO INTERVENIDA;EJECUCION;11;41.99592;-0.24411666
1462;Fosa en Siétamo, en el Campo de López, borde de la antigua carretera general Huesca-Barbastro;Aragón;Siétamo;NO INTERVENIDA;LUCHA ARMADA;0;42.124798;-0.27869445
1463;Fosa en el cementerio de Siétamo;Aragón;Siétamo;NO INTERVENIDA;EJECUCION;0;42.124798;-0.27869445
1464;Fosa en el cementerio de Sipán;Aragón;Loporzano;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;14;42.17916;-0.26669446
1465;Fosa en el cementerio de Sobás;Aragón;Yebra de Basa;NO INTERVENIDA;LUCHA ARMADA;1;42.486744;-0.260425
1466;Fosa en Sobás, a la entrada del pueblo desde Yebra de Basa, en la partida de San Miguel;Aragón;Yebra de Basa;NO INTERVENIDA;;0;42.486744;-0.260425
1467;Fosa en el cementerio de Tabernas del Isuela;Aragón;Huesca;NO INTERVENIDA;EJECUCION;5;42.055943;-0.41123334
1468;Fosa en Tamarite de Litera, en los límites de la finca de Ventafarinas;Aragón;Tamarite de Litera;NO INTERVENIDA;OTRO;0;41.868744;0.42151666
1469;Fosa en Tamarite de Litera-2, enfrente de la anterior;Aragón;Tamarite de Litera;NO INTERVENIDA;OTRO;0;41.868744;0.42151666
1470;Fosa en el cemenerio de Tardienta;Aragón;Tardienta;NO INTERVENIDA;OTRO;2;41.979313;-0.53533334
1471;Fosa en Tardienta;Aragón;Tardienta;NO INTERVENIDA;EJECUCION;0;41.979313;-0.53533334
1472;Fosa en Tella-Sin, La Cruceta.;Aragón;Tella-Sin;NO INTERVENIDA;LUCHA ARMADA;0;42.544033;0.19893056
1473;Fosa en Tierz, en el camino de Luna;Aragón;Tierz;EXHUMADA TOTAL;EJECUCION;0;42.13336;-0.3521278
1474;Fosa en Torla, en un campo de la partida llamada Andescastieto;Aragón;Torla;NO INTERVENIDA;EJECUCION;6;42.62857;-0.111369446
1475;Fosa en el cementerio de Torla, en el llamado Rincón del Maqui;Aragón;Torla;NO INTERVENIDA;OTRO;0;42.62857;-0.111369446
1476;Fosa en Torrelisa, en terreno colindante al camino del Valle;Aragón;Pueyo de Araguás, El;TRASLADADA AL VALLE DE LOS CAÍDOS;DESCONOCIDO;0;42.45928;-0.18673334
1477;Fosa en el cementerio de Valfarta;Aragón;Valfarta;NO INTERVENIDA;LUCHA ARMADA;0;41.558655;-0.13191944
1478;Fosa en Vicién;Aragón;Vicién;NO INTERVENIDA;EJECUCION;3;42.057358;-0.43939167
1479;Fosa en Vicién;Aragón;Vicién;NO INTERVENIDA;EJECUCION;0;42.057358;-0.43939167
1480;Fosa en Vicién;Aragón;Vicién;NO INTERVENIDA;EJECUCION;17;42.057358;-0.43939167
1481;Fosa en el cementerio de Vilanova;Aragón;Villanova;NO INTERVENIDA;DESCONOCIDO;0;42.548637;0.4621389
1482;Fosa en Villalangua, en el Solano de Cayo;Aragón;Peñas de Riglos, Las;EXHUMADA TOTAL;OTRO;0;42.419212;-0.8036111
1483;Fosa en el cementerio de Villanúa;Aragón;Villanúa;NO INTERVENIDA;EJECUCION;4;42.680218;-0.52915835
1484;Fosa en Yebra de Basa;Aragón;Yebra de Basa;NO INTERVENIDA;DESCONOCIDO;0;42.487385;-0.2806639
1485;Fosa en Yésero;Aragón;Yésero;DESAPARECIDA;EJECUCION;0;42.620094;-0.24967778
1486;Fosa en el cementerio de Yosa de Sobremonte-1, junto a la puerta de la iglesia;Aragón;Biescas;NO INTERVENIDA;EJECUCION;4;42.622173;-0.34953332
1487;Fosa el cementerio de Yosa de Sobremonte-2, en una esquina del cementerio junto a la entrada al recinto;Aragón;Biescas;NO INTERVENIDA;DESCONOCIDO;0;42.622173;-0.34953332
1488;Fosa junto a la puerta del cementerio en Sábada;Aragón;Sádaba;NO INTERVENIDA;OTRO;0;42.283203;-1.2717723
1489;Fosa en el cementerio de Salillas de Jalón;Aragón;Salillas de Jalón;NO INTERVENIDA;EJECUCION;0;41.56753;-1.3233639
1490;Fosa en el cementerio de San Juan de Mozarrifar;Aragón;Zaragoza;NO INTERVENIDA;OTRO;0;41.71801;-0.84084445
1491;Fosa en el cementerio de San Mateo de Gállego;Aragón;San Mateo de Gállego;NO INTERVENIDA;DESCONOCIDO;14;41.830936;-0.76620835
1492;Fosa en el cementerio de Santa Cruz de Grío, en el interior del antiguo recinto civil;Aragón;Santa Cruz de Grío;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;2;41.371315;-1.42825
1493;Fosa en Santed, junto al peirón en el camino de tierra hasta el cementerio;Aragón;Santed;NO INTERVENIDA;DESCONOCIDO;0;41.034134;-1.5064833
1494;Fosa en el cementerio de Santed;Aragón;Santed;NO INTERVENIDA;EJECUCION;0;41.034134;-1.5064833
1495;Fosa en el cementerio de Sástago, en uno de los costados laterales en su parte exterior;Aragón;Sástago;NO INTERVENIDA;EJECUCION;2;41.322918;-0.3475889
1496;Fosa en Sástago, frente a la entrada del desvío de la carretera de Cinco Olivas al cementerio;Aragón;Sástago;NO INTERVENIDA;EJECUCION;1;41.322918;-0.3475889
1497;Fosa en el cementerio de Sestrica;Aragón;Sestrica;NO INTERVENIDA;EJECUCION;0;41.48822;-1.5874916
1498;Fosas en el cementerio de Sierra de Luna;Aragón;Sierra de Luna;NO INTERVENIDA;DESCONOCIDO;0;42.0486;-0.9090222
1499;Fosa en el cementerio de Sofuentes;Aragón;Sos del Rey Católico;NO INTERVENIDA;FUSILAMIENTO;4;42.432194;-1.3146639
1500;Fosa en el cementerio de Tabuenca;Aragón;Tabuenca;NO INTERVENIDA;EJECUCION;13;41.69706;-1.5423138
1501;Fosa en el cementerio de Talamantes, en la esquina izquierda y junto al muro del camposanto según se entra;Aragón;Talamantes;NO INTERVENIDA;EJECUCION;3;41.73184;-1.6773916
1502;Fosa en el cementerio de Tauste;Aragón;Tauste;NO INTERVENIDA;FUSILAMIENTO;8;41.920433;-1.2526584
1503;Nicho doble en Cementerio de Terrer;Aragón;Terrer;NO INTERVENIDA;FUSILAMIENTO;13;41.32847;-1.7130667
1504;Fosa en antiguo Cementerio Civil de Torralba de los Frailes;Aragón;Torralba de los Frailes;NO INTERVENIDA;EJECUCION;1;41.037365;-1.6592749
1505;Fosa en cuneta de la carretera Mainar-Codos;Aragón;Torralbilla;NO INTERVENIDA;EJECUCION;1;41.211052;-1.336675
1506;Fosa en el Cementerio de Torrecilla de Valmadrid;Aragón;Valmadrid;NO INTERVENIDA;LUCHA ARMADA;0;41.502834;-0.85553336
1507;Fosa del cementerio de Torrellas;Aragón;Torrellas;NO INTERVENIDA;FUSILAMIENTO;10;41.896683;-1.7687445
1508;Fosa en el cementerio de Uncastillo-1;Aragón;Uncastillo;NO INTERVENIDA;FUSILAMIENTO;0;42.361576;-1.1299862
1509;Fosa en el cementerio de Uncastillo-2;Aragón;Uncastillo;DESAPARECIDA;FUSILAMIENTO;0;42.361576;-1.1299862
1510;Fosa en el Cementerio de Utebo;Aragón;Utebo;NO INTERVENIDA;FUSILAMIENTO;0;41.716255;-0.9935167
1511;Fosa en cementerio de Val de San Martín;Aragón;Val de San Martín;NO INTERVENIDA;FUSILAMIENTO;0;41.058292;-1.4464362
1512;Fosa en sótano de la Venta de los Dolores;Aragón;Val de San Martín;DESAPARECIDA;EJECUCION;0;41.058292;-1.4464362
1513;Fosa del cementerio de Valpalmas;Aragón;Valpalmas;NO INTERVENIDA;OTRO;0;42.15907;-0.8539472
1514;Fosa frente al cementerio de Velilla de Jiloca;Aragón;Velilla de Jiloca;NO INTERVENIDA;EJECUCION;0;41.276295;-1.6030556
1515;Fosa del cementerio de Vera de Moncayo;Aragón;Vera de Moncayo;EXHUMADA TOTAL;FUSILAMIENTO;6;41.825325;-1.6854639
1516;Fosa en "El Crespo";Aragón;Villadoz;EXHUMADA TOTAL;FUSILAMIENTO;4;41.164383;-1.2866056
1517;Fosa en cementerio de Villalba de Perejil;Aragón;Villalba de Perejil;NO INTERVENIDA;FUSILAMIENTO;5;41.328747;-1.5473305
1518;Fosa en antiguo cementerio civil de Villarroya de la Sierra;Aragón;Villarroya de la Sierra;NO INTERVENIDA;FUSILAMIENTO;0;41.464783;-1.7828166
1519;Fosa en cementerio de Alfambra;Aragón;Alfambra;NO INTERVENIDA;;6;40.546463;-1.0322806
1520;Fosas en trincheras;Aragón;Anadón;DESAPARECIDA;LUCHA ARMADA;0;40.983353;-0.9816694
1521;Fosa en cementerio de Andorra;Aragón;Andorra;NO INTERVENIDA;;11;40.97765;-0.44466668
1522;Fosa de Argente;Aragón;Argente;NO INTERVENIDA;;1;40.689575;-1.16215
1523;Cementerio de Azaila;Aragón;Azaila;NO INTERVENIDA;;0;41.292118;-0.49213055
1524;Exterior del cementerio de Azaila;Aragón;Azaila;NO INTERVENIDA;;0;41.292118;-0.49213055
1525;Fosa Cementerio de Barrachina;Aragón;Barrachina;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;2;40.898155;-1.1373944
1526;Fosa Cementerio de Beceite;Aragón;Beceite;NO INTERVENIDA;;0;40.83242;0.18404166
1527;Fosa en Val de Escarramón;Aragón;Berge;DESAPARECIDA;;8;40.858334;-0.42553332
1528;Fosa en el Cementerio de Bezas;Aragón;Bezas;NO INTERVENIDA;LUCHA ARMADA;0;40.33215;-1.3231416
1529;Fosa en la zona conocida como 'La Cabrera';Aragón;Blesa;EXHUMADA TOTAL;;34;41.05277;-0.8843639
1530;Fosa común en el cementerio de León;Castilla y León;León;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;1483;42.598457;-5.565111
1531;Fosa en las inmediaciones de la Virgen del Camino;Castilla y León;Virgen del Camino;NO INTERVENIDA;FUSILAMIENTO;0;;
1532;Fosa de Valdedios;Principado de Asturias;Villaviciosa;EXHUMADA TOTAL;FUSILAMIENTO;9;43.48193;-5.43405
1533;Fosa 2 en la ladera norte de Peña Negra;Castilla-La Mancha;Pepino;EXHUMADA TOTAL;FUSILAMIENTO;0;40.03317;-4.801939
1534;Fosa en Unza- cruce carretera A-2521;País Vasco;Urkabustaiz;NO INTERVENIDA;LUCHA ARMADA;0;42.975636;-2.954986
1535;Fosa en cuneta carretera A-3612;País Vasco;Kuartango;NO INTERVENIDA;;0;42.871166;-2.8830833
1536;Fosa en el paraje Las Lastras;País Vasco;Kuartango;NO INTERVENIDA;;0;42.871166;-2.8830833
1537;Fosa en una curva del Puerto de La Tejera;País Vasco;Ribera Alta;EXHUMADA TOTAL;;3;42.801945;-2.9094362
1538;Fosa Cementerio Viejo de Amurrio;País Vasco;Amurrio;DESAPARECIDA;;0;43.054924;-2.9987721
1539;Fosa en Arraia-Maeztu;País Vasco;Arraia-Maeztu;NO INTERVENIDA;;0;42.740215;-2.4465806
1540;Fosa en el puerto de Azazeta;País Vasco;Arraia-Maeztu;EXHUMADA TOTAL;;13;42.740215;-2.4465806
1541;Fosa en el cementerio de Murua ;País Vasco;Zigoitia;NO INTERVENIDA;;0;42.975693;-2.735711
1542;Fosa en el concejo de Etxaguen (Zigoitia);País Vasco;Zigoitia;EXHUMADA PARCIAL;LUCHA ARMADA;0;42.984528;-2.7232556
1543;Fosa en Zestafe ;País Vasco;Zigoitia;EXHUMADA TOTAL;;0;42.971085;-2.7044752
1544;Fosa en la parte civil del cementerio de Laguardia;País Vasco;Laguardia;DESAPARECIDA;;0;42.554832;-2.5834248
1545;Fosa del cementerio viejo de Legutiano;País Vasco;Legutiano;DESAPARECIDA;;0;42.980972;-2.6412692
1546;Fosa en cementerio de Luko;País Vasco;Arrazua-Ubarrundia;DESAPARECIDA;;0;42.934326;-2.6421304
1547;Fosas del Cementerio de Ugarte-Muxika;País Vasco;Muxika;NO INTERVENIDA;LUCHA ARMADA;0;43.29317;-2.7078528
1548;Fosa en zona Caserios de Zubieta;País Vasco;Muxika;NO INTERVENIDA;;0;43.29317;-2.7078528
1549;Fosa en Arteta-Ordañe;País Vasco;Galdakao;NO INTERVENIDA;FUSILAMIENTO;0;43.23022;-2.8380694
1550;Fosa Cementerio de Amorebieta-Etxano;País Vasco;Amorebieta-Etxano;NO INTERVENIDA;;0;43.221466;-2.7315888
1551;Fosas en el entorno de Libao de Arrieta;País Vasco;Arrieta;NO INTERVENIDA;;0;43.34283;-2.7668333
1552;Fosas en Monte Burgueño;País Vasco;Carranza;NO INTERVENIDA;LUCHA ARMADA;0;43.22545;-3.3593
1553;Fosa en Cementerio de Otxandio;País Vasco;Otxandio;DESAPARECIDA;ACCION BELICA DISTINTA;0;43.041252;-2.6529474
1554;Enterramiento en Monte Sabigain;País Vasco;Mañaria;EXHUMADA TOTAL;;0;43.139065;-2.6594057
1555;Fosa común en cementerio de Meakaur;País Vasco;Morga;DESAPARECIDA;;0;43.300476;-2.7512138
1556;Cementerio de Trucios;País Vasco;Trucios-Turtzioz;NO INTERVENIDA;;0;43.27255;-3.2553277
1557;Fosa en monte Santa Luzia;País Vasco;Elorrio;NO INTERVENIDA;;0;43.131447;-2.542036
1558;Cementerio de Zallo (Gernika);País Vasco;Gernika-Lumo;NO INTERVENIDA;;0;43.313793;-2.6756945
1559;Cementerio de Hernani;País Vasco;Hernani;EXHUMADA PARCIAL;;0;43.266438;-1.9748555
1560;Fosas en zona de Azcárate;País Vasco;Elgoibar;NO INTERVENIDA;;0;43.21506;-2.4152224
1561;Fosas zona de Ziardamendi;País Vasco;Elgoibar;EXHUMADA TOTAL;;0;43.21506;-2.4152224
1562;Fosa de Aretxabaleta;País Vasco;Aretxabaleta;DESAPARECIDA;FUSILAMIENTO;0;43.034477;-2.501636
1563;Fosa en Puerto de Deskarga;País Vasco;Antzuola;NO INTERVENIDA;;0;43.099167;-2.3800778
1564;Fosa en Alto de Ametzagaina;País Vasco;Donostia-San Sebastián;DESAPARECIDA;;0;43.31827;-1.9806445
1565;Fosa en zona de Irubide;País Vasco;Usurbil;DESAPARECIDA;;0;43.271225;-2.049325
1566;Fosa en Alto de Ulia;País Vasco;Donostia-San Sebastián;NO INTERVENIDA;;0;43.318268;-1.9806445
1567;Fosa en monte Olamunio;País Vasco;Albiztur;NO INTERVENIDA;;0;43.13045;-2.1357222
1568;Fosa en Ermita de Izaskun;País Vasco;Ibarra;NO INTERVENIDA;;0;43.13301;-2.0606887
1569;Fosa en Puerto de Etxegárate;País Vasco;Idiazabal;DESAPARECIDA;;0;43.01318;-2.2324667
1570;Fosa en Monte Beloki;País Vasco;Zumarraga;NO INTERVENIDA;;0;43.09473;-2.3131583
1571;Fosa en caserio Pikoketa;País Vasco;Oiartzun;EXHUMADA TOTAL;FUSILAMIENTO;13;43.309162;-1.8596222
1572;Fosa Barrio Aldaba Txiki;País Vasco;Tolosa;NO INTERVENIDA;FUSILAMIENTO;0;43.139393;-2.0704277
1573;Fosa caserio Martin Txiki;País Vasco;Tolosa;NO INTERVENIDA;;0;43.139393;-2.0704277
1574;Fosa en exterior Cementerio de Urrestilla;País Vasco;Azpeitia;NO INTERVENIDA;;0;43.157337;-2.2443666
1575;Fosa en Behobia ;País Vasco;Irun;EXHUMADA TOTAL;;0;43.34113;-1.7860861
1576;Fosa en Barrio Saturraran;País Vasco;Mutriku;NO INTERVENIDA;;0;43.30856;-2.3865833
1577;Cementerio de Ataun;País Vasco;Ataun;NO INTERVENIDA;;0;43.007927;-2.1764612
1578;Fosa 1 Caserio Arronamendi;País Vasco;Deba;NO INTERVENIDA;;0;43.295765;-2.352811
1579;Fosa 2 Caserio Arronamendi;País Vasco;Deba;NO INTERVENIDA;;0;43.29577;-2.352811
1580;Fosa 3- Caserio Arronamendi;País Vasco;Deba;NO INTERVENIDA;;0;43.295765;-2.352811
1581;Fosas Puente de Hierro (Ribera de Loiola);País Vasco;Donostia-San Sebastián;EXHUMADA TOTAL;;1;43.318264;-1.9806445
1582;Fosa de Baltezana;Cantabria;Castro-Urdiales;NO INTERVENIDA;LUCHA ARMADA;0;43.340664;-3.1723084
1583;Fosa en el cementerio municipal de Gijón, en el barrio de Ceares;Principado de Asturias;Gijón;NO INTERVENIDA;;1293;43.53719;-5.6608915
1584;Fosa en la Iglesia Parroquial Ntra. Sra. de Altices;Castilla y León;Villasana de Mena;EXHUMADA TOTAL;FUSILAMIENTO;0;;
1585;Fosa en el pozo-mina Las Cabezuelas de Camuñas;Castilla-La Mancha;Camuñas;EXHUMADA PARCIAL;FUSILAMIENTO;64;39.429375;-3.4560251
1586;Fosa en la iglesia de Villasana de Mena;Castilla y León;Valle de Mena;EXHUMADA TOTAL;FUSILAMIENTO;8;43.102875;-3.2776778
1587;Fosa común en Bronchales;Aragón;Bronchales;NO INTERVENIDA;;3;40.50954;-1.5872278
1588;Fosa del cementerio viejo de Bueña;Aragón;Bueña;DESAPARECIDA;;0;40.70938;-1.2663639
1589;Fosa-1 en cementerio de Calaceite;Aragón;Calaceite;NO INTERVENIDA;;0;41.01763;0.18924445
